App,Category,Rating,Reviews,Size(Megabyte),Installs+,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Top Novini BG,22,1.58379200420275,1.0986122886681096,1.3609765531356006,100,1,0.0,1,76,2016-06-14,1.2,17
BG Blurry HD Wallpapers,12,1.5847907798167262,0.6931471805599453,1.8082887711792655,10,1,0.0,1,52,2018-03-12,1.0.0.1,13
Stolica.bg,22,1.5836285729883186,0.6931471805599453,0.832909122935104,50,1,0.0,1,76,2018-05-02,1.1,25
BG Burger,14,1.5846068912679028,0.6931471805599453,2.995732273553991,10,1,0.0,1,62,2017-03-29,1.0,17
N+ News Bulgaria,22,1.5824581401235454,1.0986122886681096,2.3978952727983707,50,1,0.0,1,76,2017-08-02,1.0,13
BH Bikes GPS Locator,29,1.5735388820135774,0.0,2.3978952727983707,10,1,0.0,1,103,2018-07-19,1.0,25
Radio Belo Horizonte,12,1.575629902610221,0.0,1.667706820558076,10,1,0.0,3,52,2018-08-03,2,13
BH Online,13,1.5825836857546312,0.0,1.7227665977411035,10,1,0.0,1,61,2018-07-04,2.2.6,25
Belo Horizonte Map offline,31,1.588334986462393,2.4849066497880004,2.9444389791664403,1000,1,0.0,1,111,2018-07-12,1.73,19
BH Mission Playbook,31,1.5703057745691025,0.0,3.1354942159291497,100,1,0.0,1,111,2018-04-02,1.5.4,20
BH INVEST,13,1.5931694142951334,2.0794415416798357,0.7419373447293773,500,1,0.0,1,61,2016-02-05,1.3,12
Comunidad BH,12,1.6013856135580737,3.1780538303479458,1.7578579175523736,1000,1,0.0,1,52,2016-11-09,1.3.9,8
DiscÃ­pulos em BH,28,1.5947817205500396,3.2188758248682006,1.8245492920510458,100,1,0.0,1,102,2018-02-24,1.1.4,17
BH - Fitness & Nutrition,16,1.5789801216085406,0.0,3.784189633918261,1,1,0.0,1,63,2018-07-04,4.3.6,17
Lexus Tech BH Service Pro,19,1.5687451390216223,0.0,0.6327666695710379,10,1,0.0,4,68,2016-07-26,5.0,10
B'H BURGER HEIM,19,1.576116513036767,0.0,3.044522437723423,10,1,0.0,1,68,2016-05-26,1.0,13
Coomotaxi BH,5,1.619700782527929,4.553876891600541,2.272125885509337,5000,1,0.0,1,22,2018-05-24,3.44.1,15
BH Rocking,31,1.5885829544473584,2.639057329615259,1.4350845252893227,100,1,0.0,1,111,2018-01-17,1.0.7,17
BH Connect,28,1.5643788904624925,0.0,3.4965075614664802,1,1,0.0,4,102,2018-03-22,1.4.4,15
Out of Bounds BH Demo,15,1.594772757952784,1.3862943611198906,2.70805020110221,10,1,0.0,1,0,2015-11-19,1.0,9
EduNAV.BH,12,1.5937916965531809,1.3862943611198906,1.5686159179138452,50,1,0.0,1,39,2018-02-12,1.2.0,19
BH AÃ§aÃ­,14,1.588877287529588,1.3862943611198906,1.7404661748405044,100,1,0.0,1,62,2018-05-29,7.0 RELEASE,15
BH Recepti,14,1.5882248981702216,1.3862943611198906,2.388762789235098,500,1,0.0,1,62,2016-08-16,1.2,13
Bi-Tank Ads Free,15,1.6235469622186014,0.0,2.606453123041996,1,2,0.99,1,6,2017-07-31,1.1,17
bi-Cube Mobile Token,30,1.5822525632096656,1.791759469228055,3.091042453358316,1000,1,0.0,1,109,2018-04-26,8.9.2.0.0,15
MinT BI,26,1.5741957694849866,0.0,1.3609765531356006,10,1,0.0,1,83,2018-01-13,3.1,18
BI Barcode Scanner,26,1.6070477780117722,0.0,0.37974657882017526,10,2,0.99,1,83,2014-06-13,2.2,7
BJ Grand Salon Mobile App,3,1.5962775106088256,0.6931471805599453,2.772588722239781,100,1,0.0,1,14,2018-06-14,1.0.7,25
BJ Strategy Tester,15,1.5857935616592456,0.6931471805599453,2.2823823856765264,100,1,0.0,1,26,2015-05-19,1.0,8
BJ-DRONE,12,1.5856694505970368,0.6931471805599453,3.1780538303479458,100,1,0.0,1,52,2018-03-27,1.0,15
BJ - Confidential,7,1.5782792575815825,0.0,1.4350845252893227,10,1,0.0,4,36,2018-04-23,1.7,17
Basic Strategy Training BJ 21,15,1.5747444326058826,0.0,3.1780538303479458,500,1,0.0,4,26,2016-03-07,1.1,8
Alumni BJ,28,1.5790740852571383,1.0986122886681096,1.8562979903656263,100,1,0.0,1,102,2017-11-08,1.0,17
"ë½í°ë¹ - ê°ì¸ë°©ì¡, ì¸í°ë·ë°©ì¡, BJë°©ì¡",32,1.6085058446477274,6.028278520230698,4.0943445622221,100000,1,0.0,3,115,2018-07-18,4.0.7,15
BJ card game blackjack,15,1.5854032239538811,1.3862943611198906,3.091042453358316,500,1,0.0,4,23,2016-12-02,1.0,8
BMH-BJ Congregation,19,1.576702956441493,0.0,1.8082887711792655,10,1,0.0,1,68,2018-06-29,1.22,15
BJ's Community SoundBoard,12,1.5806189160743993,0.0,2.606453123041996,5,1,0.0,4,52,2018-02-11,Varies with device,32
BJ TIKET,5,1.5961404842450864,1.3862943611198906,1.4816045409242156,10,1,0.0,1,22,2018-02-09,8.0,15
BJ Adams,5,1.5912076938988993,0.6931471805599453,3.295836866004329,5,1,0.0,1,22,2016-11-16,2.0.0,15
BK Chat,7,1.5929261642133632,1.9459101490553132,3.4657359027997265,1000,1,0.0,4,36,2018-07-30,2.1,17
BK Manager,22,1.5991086166122326,2.995732273553991,2.8903717578961645,5000,1,0.0,1,76,2017-12-19,1.0.2,20
bk Group Mobile,5,1.5933983997730499,0.6931471805599453,3.4339872044851463,50,1,0.0,1,22,2018-02-26,2.0,21
SLANGY-Perfect BK World Theme,24,1.6123425162371268,0.6931471805599453,2.70805020110221,50,2,4.85,1,81,2013-09-11,1.0,7
BK Formula Calculator 2,30,1.5819302057415499,1.6094379124341003,2.5649493574615367,100,1,0.0,1,109,2016-08-07,0.0.1,18
SKIN BK,26,1.5755261987851479,0.0,3.5263605246161616,10,1,0.0,1,83,2018-06-25,1.1.2,21
Bk Bee Sales Manager,5,1.6235037534276568,0.0,1.1314021114911006,5,2,0.99,1,22,2017-12-16,1.0,17
Capital Bk Mobile Business Dep,13,1.5848091411953587,0.6931471805599453,1.62924053973028,100,1,0.0,1,61,2016-02-03,1.4.8,17
BK Travel Solutions,11,1.5856160715237169,0.6931471805599453,2.4849066497880004,100,1,0.0,1,59,2018-06-14,1.3.0,17
Of the wall Arapaho bk,7,1.5844192754645272,0.0,2.5649493574615367,5,1,0.0,1,36,2017-08-18,1.0,17
BL 1-Click Camera,25,1.6191150526672955,1.6094379124341003,0.8754687373538999,100,2,3.99,1,82,2016-08-18,2.0.160818,8
BL File Explorer,30,1.605467524600165,0.6931471805599453,0.3443927949470794,50,2,1.99,1,109,2014-07-18,1.5.140718,1
BL Carrier,5,1.5859805231926496,0.0,2.4849066497880004,10,1,0.0,1,22,2018-07-27,5.0,15
BL Portfolio,25,1.586279779584924,1.6094379124341003,2.833213344056216,100,1,0.0,1,82,2017-06-13,1.2,17
Skywatch BL,33,1.5893968539175536,2.772588722239781,2.3978952727983707,1000,1,0.0,1,118,2017-02-20,1.1.6,20
B-L Animal Hospital,21,1.5810389802573186,0.6931471805599453,3.367295829986474,100,1,0.0,1,72,2017-06-08,300000.0.84,15
BL Banking DES,13,1.5885224322332525,1.3862943611198906,1.8718021769015913,100,1,0.0,1,61,2018-07-18,2.3,13
BL ONLINE PERSONAL TRAINING,16,1.5789749047963304,0.0,3.7376696182833684,5,1,0.0,1,63,2017-08-29,BL ONLINE PERSONAL TRAINING 7.9.0,17
AC-BL,7,1.5799682272651334,0.0,1.667706820558076,50,1,0.0,1,36,2018-04-20,1.7,5
BL-ED: From BLUE to RED,15,1.5981799727355905,1.3862943611198906,1.3609765531356006,10,1,0.0,1,6,2016-04-24,1.6.5,21
B L Enterprises,13,1.587137651474411,1.0986122886681096,2.066862759472976,10,1,0.0,1,61,2018-05-11,1.8,15
Bm,12,1.5811996040587566,0.6931471805599453,0.9932517730102834,100,1,0.0,1,84,2016-09-21,1.0,15
Myjob@BM,28,1.570140384262477,0.6931471805599453,2.606453123041996,100,1,0.0,4,102,2018-06-13,1.16.21,17
MOD Black for BM,4,1.5939809486475822,1.0986122886681096,2.174751721484161,100,1,0.0,1,19,2017-07-31,1.0,13
TuenMun BM,30,1.583482308119798,1.9459101490553132,3.8712010109078907,1000,1,0.0,1,109,2017-05-17,1.2,15
bm-Events,28,1.5660471102984477,0.0,2.2082744135228043,10,1,0.0,4,102,2016-11-01,1.1.1,20
BM CRM,27,1.5718776782489312,0.0,2.3978952727983707,5,1,0.0,1,97,2017-10-31,1.0,17
iFORA BM,21,1.5875166522465252,1.3862943611198906,2.3978952727983707,100,1,0.0,1,72,2018-04-09,1.0.8,19
postit.bm,27,1.5770627086529008,0.6931471805599453,2.833213344056216,500,1,0.0,1,97,2018-03-14,2.53,17
orderin.bm,14,1.5848650436378997,0.0,2.606453123041996,1,1,0.0,1,62,2018-08-01,Varies with device,32
BM Assets,13,1.5912770074745017,1.9459101490553132,2.388762789235098,500,1,0.0,1,61,2016-10-25,1.1,9
BM Interventi,26,1.5828980351574122,1.0986122886681096,3.1354942159291497,10,1,0.0,1,83,2018-05-04,1.4.0,19
BM Tahmin: Ãcretsiz Ä°ddaa Tahminleri,29,1.5851727061052279,2.0794415416798357,1.0647107369924282,500,1,0.0,1,103,2017-12-11,1.3,15
RIV-BM FPV,12,1.577646139821787,0.0,3.295836866004329,10,1,0.0,1,52,2017-08-12,1.0.1,7
PÃ¥ sporet ABC (BM),12,1.5887622274320896,1.0986122886681096,3.367295829986474,1000,1,0.0,1,46,2016-12-21,v1.2,13
BAMMS for BM 1Park,26,1.5893582134279325,2.0794415416798357,2.3978952727983707,50,1,0.0,1,83,2018-07-19,1.3.2,17
Anime Mod for BM,4,1.585842729510464,0.0,2.1972245773362196,100,1,0.0,1,19,2017-07-28,1.0,13
Radio BN,12,1.611732649172226,3.9889840465642745,1.6486586255873816,5000,1,0.0,1,52,2018-01-12,1.0.3,20
BN PERKSâ¢,19,1.5768110873229662,0.0,2.772588722239781,100,1,0.0,1,68,2018-06-02,2.13,15
Sam.BN Pro,30,1.624115347733148,2.4849066497880004,1.0986122886681096,10,2,0.99,1,109,2015-03-27,1.0.0,15
2017 BN SM Sales Conference,5,1.5888232563345228,1.0986122886681096,2.3978952727983707,100,1,0.0,4,22,2017-09-28,v2.7.11.6,17
BN Inscript Improved Input keyboard,26,1.570639162012018,0.0,1.9740810260220096,10,1,0.0,1,83,2017-12-07,1.0,8
BN Pro Battery Level-White,18,1.595067193941244,3.091042453358316,0.17840765747281828,5000,1,0.0,1,67,2017-02-05,2.3.2,2
BN MALLORCA Radio,7,1.6047141652251564,3.1780538303479458,2.639057329615259,1000,1,0.0,1,36,2017-11-29,2.0.14.4,8
BN Habitat - Property Experts - Buy | Sell | Rent,5,1.5866840213650295,0.0,2.2925347571405443,50,1,0.0,1,22,2017-10-04,1.8,17
Sam.BN,30,1.6015846044519786,4.430816798843313,1.0986122886681096,1000,1,0.0,1,109,2015-03-27,1.0.0,15
BN DB1 App,26,1.5814949711821238,1.0986122886681096,3.5553480614894135,50,1,0.0,1,83,2017-12-04,1.2,15
BN Inscript Improved Keyboard,26,1.5706577752206987,0.0,2.1400661634962708,10,1,0.0,1,83,2017-11-06,1.0,8
Sic Bo,15,1.6165756680667207,0.6931471805599453,2.4849066497880004,100,2,1.99,4,23,2013-08-27,1.0.0,7
Dr.Dice - Sic bo analyzer,12,1.6158246555942406,1.0986122886681096,2.2512917986064953,10,2,46.99,1,52,2016-11-05,1.0,15
Bo's Matching Game,12,1.6291874325679223,1.3862943611198906,2.995732273553991,1000,2,0.99,1,41,2017-12-28,1.4,15
Socle Commun BO du 23-04-2015,18,1.6266518126918523,1.6094379124341003,1.7404661748405044,100,2,0.99,1,67,2016-08-08,0.0.1,17
Bee.Bo,19,1.5959947995958044,2.4849066497880004,3.1780538303479458,1000,1,0.0,1,68,2017-04-13,1.2.9,17
Monitor My BP,16,1.6131949108448644,0.0,1.7227665977411035,50,2,5.99,1,63,2016-11-26,2.0.1,13
Free Blood Pressure,21,1.591146950587968,2.0794415416798357,1.9021075263969205,5000,1,0.0,1,72,2016-10-13,3.0.0,15
BP Service,5,1.586796527461318,0.0,3.295836866004329,100,1,0.0,1,22,2018-01-17,Rocksteady 1.3,17
Compas BP Store,27,1.5728368733266422,0.0,1.252762968495368,10,1,0.0,1,97,2017-12-21,1.0.3,20
BP Assist,30,1.5688916076574038,0.0,2.341805806147327,100,1,0.0,1,109,2018-07-03,4.4.14.4487,15
BP Fitness Lead Scanner,11,1.5944063421430787,0.0,2.0412203288596382,1,2,109.99,1,59,2017-08-23,0.0.1,17
BQ Partners,7,1.5898619293350018,0.0,2.606453123041996,1000,1,0.0,1,36,2018-07-27,Varies with device,32
gardening ideas flower diy,17,1.5748850132067183,0.0,1.8870696490323797,100,1,0.0,1,66,2017-05-29,1.0,8
Add-On: bq (c),26,1.5937365620072725,2.8903717578961645,0.7884573603642702,1000,1,0.0,1,83,2015-05-19,10.0.3086,13
BQ LlicÃ¨ncia,29,1.5910299903834684,2.9444389791664403,2.606453123041996,5000,1,0.0,1,103,2016-01-30,Varies with device,13
Wherever BQ,31,1.5778670588192416,2.0794415416798357,2.9444389791664403,50,1,0.0,4,111,2017-09-05,5.63.0,15
Add-On: bq (b),26,1.5893810509776574,2.302585092994046,0.7884573603642702,1000,1,0.0,1,83,2015-05-19,10.0.3086,13
bq magazine,22,1.5838953306268189,1.0986122886681096,2.2823823856765264,50,1,0.0,1,76,2018-07-19,7.2.2,17
Bill Miller Bar-B-Q Store Ops,5,1.5876550295411769,0.0,1.252762968495368,100,1,0.0,1,22,2018-06-19,1.3,20
Bar BQ Tonight Dublin,19,1.5768517847459478,0.0,3.1354942159291497,50,1,0.0,1,68,2018-05-20,1.1.9371,15
Theme for Android 7.0,24,1.5801217164130987,0.0,2.606453123041996,5000,1,0.0,1,81,2017-10-18,Varies with device,32
Jimbo's Pit Bar B-Q,14,1.5882446713301268,1.3862943611198906,2.5649493574615367,100,1,0.0,1,62,2016-11-28,2.6.003,13
Miller's Bar B-Q,14,1.5779722041814017,0.0,2.5649493574615367,50,1,0.0,1,62,2016-11-30,2.6.003,13
BAR-B-Q Recipes,14,1.5778557029984177,0.0,1.5260563034950494,100,1,0.0,1,62,2018-01-30,1.0,13
Bar BQ Night Middlesbrough,27,1.5659313974574538,0.0,2.995732273553991,100,1,0.0,4,97,2018-07-02,5.13.1,17
BQ Wings,14,1.5845668929247128,0.6931471805599453,2.639057329615259,50,1,0.0,1,62,2018-07-17,2.7.0,17
Bible Quizzer - The App for Bible Quizzers,12,1.5833762266214177,0.0,3.5263605246161616,100,1,0.0,1,39,2018-08-02,30.0,18
Texas Bar-B-Q Rewards,14,1.579438396858655,0.0,2.70805020110221,5,1,0.0,1,62,2018-03-28,2.0.24,17
4-T's Bar-BQ & Catering,27,1.5716326614460585,0.0,0.21293537472168594,10,1,0.0,1,97,2017-01-16,1.0.1,17
"Zetup, print in one click",30,1.6001329278926788,3.713572066704308,3.2188758248682006,1000,1,0.0,1,109,2018-01-26,1.11.6,25
Br video editing,12,1.5864368314756168,0.6931471805599453,3.5553480614894135,100,1,0.0,1,52,2017-09-01,1.0,17
Tv Br News,12,1.5896146056194764,1.6094379124341003,0.4419025043105954,100,1,0.0,1,52,2018-01-10,1.4,8
cronometra-br,26,1.5783804858558912,0.0,1.8562979903656263,0,2,154.99,1,83,2017-11-24,1.0.0,17
TÃ¡xi Nacional BR,20,1.6094006461921921,4.48863636973214,2.312535423847214,5000,1,0.0,1,71,2018-08-02,3.46.5,15
BR Classified,5,1.5871670786768763,0.0,3.367295829986474,50,1,0.0,1,22,2017-08-30,1.0,18
Top BR Chaya Songs,12,1.580352740788375,0.0,1.5686159179138452,10,1,0.0,1,52,2018-05-18,1.0,15
Cube BR LWP simple,24,1.5922601143509227,2.995732273553991,0.18329764276701008,1000,1,0.0,1,81,2016-11-25,1.5.2,5
Mu Elite BR,5,1.6071150662881388,3.4339872044851463,4.543294782270004,100,1,0.0,2,22,2018-07-16,3.0.By.EliteMu,8
Loteria BR,12,1.579567225373991,0.0,1.0296194171811583,50,1,0.0,1,52,2017-05-17,1.0.6,13
Vidroid.com.br,22,1.603305372402438,3.912023005428146,2.3978952727983707,5000,1,0.0,1,76,2017-11-25,8.0,13
CINE BR,32,1.5922669160981107,3.1780538303479458,2.1400661634962708,1000,1,0.0,1,115,2018-03-29,1,18
B R COACHINGS,12,1.5891025258584672,0.6931471805599453,2.322387720290225,10,1,0.0,1,39,2018-07-12,1.0,20
B. R. Ambedkar Jayanti SMS,24,1.573821958898491,0.0,1.3862943611198906,500,1,0.0,1,81,2018-03-19,1.2,15
BS Match Maker Premium,30,1.619507182814962,1.3862943611198906,0.27118939092378447,10,2,0.99,1,109,2018-07-10,1.11.2,25
BS Films,12,1.5871241721505016,0.6931471805599453,3.2188758248682006,100,1,0.0,1,52,2017-12-12,2.0.0,19
BS Tractor,15,1.5860239302020032,1.3862943611198906,3.6109179126442243,100,1,0.0,1,89,2017-12-06,1.0,17
BibApp TU BS,12,1.602330904399351,2.833213344056216,1.5040773967762742,1000,1,0.0,1,39,2014-12-15,2.0.0,13
BS Chopper,15,1.575765674712952,0.0,3.7376696182833684,100,1,0.0,1,89,2017-10-05,1.0,17
ATC Unico BS,7,1.6021064753732424,2.3978952727983707,1.840549633397487,500,1,0.0,1,36,2015-10-16,0.12,17
Revista BS,22,1.5936030352082928,2.3978952727983707,2.995732273553991,100,1,0.0,1,76,2017-01-13,0.0.5,17
BS Where Am I,30,1.5833031589520672,2.302585092994046,1.33500106673234,50,1,0.0,1,109,2018-07-05,2.3,8
BS TRACK CLIENT,30,1.563572681422836,0.0,0.17102755017519575,10,1,0.0,1,109,2017-08-13,1.1,1
Kiosko BS,22,1.6042280128209327,4.02535169073515,3.1354942159291497,1000,1,0.0,1,76,2017-05-12,2.0,13
BS Detector - Diss 'n' Gauges,12,1.6141883953014708,0.0,0.600080575807836,50,2,1.49,1,52,2013-02-22,1.3,7
Corporate B.S. Generator,5,1.584120964838301,0.0,2.066862759472976,10,1,0.0,1,22,2017-11-20,1.00,10
BT App,22,1.6000167576040625,3.2188758248682006,2.70805020110221,1000,1,0.0,1,76,2018-07-19,1.0.124,18
ProGrade BT,30,1.5705108776723247,0.0,3.8501476017100584,500,1,0.0,1,109,2018-04-27,1.0.2,19
BT Satmeter,30,1.570216378051967,0.0,1.2237754316221157,100,1,0.0,1,109,2018-04-12,V2.3,19
BT (Usage Interne),18,1.5849263164395493,1.3862943611198906,2.995732273553991,100,1,0.0,1,67,2017-08-17,1.1,8
BT Position Sender - Bluetooth Position Sender,30,1.5705943030471674,0.0,1.3609765531356006,10,1,0.0,1,109,2018-07-03,1.2.0,20
BT Master,12,1.5772022167322817,0.0,0.19622189374794535,100,1,0.0,1,39,2016-11-06,,2
OSRAM BT Control,30,1.5790041584751289,1.0986122886681096,3.7612001156935624,1000,1,0.0,1,109,2017-12-15,1.0.5,20
Vipè§é¢åè´¹ç-BTç£åæç´¢,30,1.590709006392006,3.044522437723423,2.186051276738094,1000,1,0.0,1,109,2018-06-08,1.2,13
BT Speed,29,1.61613749635221,1.3862943611198906,0.6553317295631276,10,2,4.8,1,103,2015-05-21,1.0.1,15
USB BT Wi-Fi Color Terminal Modem,30,1.603042506180051,0.0,2.1162555148025524,5,2,8.99,1,109,2018-02-09,5.3,12
BU Bookstore,27,1.5799907768578618,1.0986122886681096,2.151762203259462,1000,1,0.0,1,97,2018-03-19,3.0.2,17
BU Dental GoGoldman,31,1.5702843500545616,0.0,2.9444389791664403,100,1,0.0,1,111,2017-09-01,1.2,20
Bu Hangi Uygulama ?,12,1.5814491842473564,0.6931471805599453,3.2188758248682006,10,1,0.0,1,84,2018-03-06,3.2.6z,15
BU Questrom Launch,31,1.5768701713291562,1.3862943611198906,2.3978952727983707,100,1,0.0,1,111,2015-07-17,1.0.4,10
BU School of Public Health,31,1.57033557353508,0.0,3.4011973816621555,10,1,0.0,1,111,2018-05-20,1.4,20
On a Bu Pour Vous OBPV,19,1.5714200948992714,0.0,1.8562979903656263,10,1,0.0,4,68,2018-02-06,3.0,17
BU Beauty Rooms,3,1.594372130856976,0.6931471805599453,1.9459101490553132,50,1,0.0,1,14,2017-02-17,1.0,20
Bu Hangi Firma?,12,1.5886422600490069,2.1972245773362196,3.295836866004329,100,1,0.0,1,114,2017-12-10,3.3.6z,15
Bu Hangi ÃnlÃ¼?,15,1.5769250060004136,0.6931471805599453,2.995732273553991,10,1,0.0,1,113,2018-06-09,3.3.7z,15
Bu Nedir ?,15,1.5718482733148496,0.0,3.5263605246161616,50,1,0.0,1,113,2018-04-15,3.1.6z,15
Kim Bu Youtuber?,12,1.5939005163122686,2.4849066497880004,2.322387720290225,1000,1,0.0,1,84,2017-09-09,1.0,13
BU HANGÄ° ÅARKI ? - 2018,15,1.5837564015092727,1.6094379124341003,3.367295829986474,100,1,0.0,1,113,2018-06-02,3.1.7z,15
BU Alsace,4,1.5942366057211375,1.3862943611198906,1.6094379124341003,100,1,0.0,1,19,2017-10-03,3.1.1,8
Bu Hangi Oyun ?,15,1.5791710031604034,1.0986122886681096,3.295836866004329,50,1,0.0,1,119,2018-03-11,3.1.6z,15
Bu Hangi Youtuber ?,15,1.597503557800544,3.4657359027997265,3.295836866004329,1000,1,0.0,1,113,2017-08-31,3.2.2dk,15
Nedir Bu ?,15,1.5718482749133684,0.0,3.5263605246161616,10,1,0.0,1,113,2018-03-18,3.1.6z,15
Bu Hangi Film ?,12,1.5865898133487384,1.3862943611198906,3.258096538021482,100,1,0.0,1,84,2017-08-31,3.2.2dk,15
Khrifa Hla Bu (Solfa),4,1.5831229242096705,0.0,3.8066624897703196,10,1,0.0,1,19,2018-07-08,1.0,5
Bu Hangi Dizi ?,15,1.5918554384154309,2.70805020110221,2.995732273553991,1000,1,0.0,1,113,2018-05-04,3.1.7z,15
Bacterial Vaginosis,16,1.5824408969059354,0.6931471805599453,1.7749523509116738,100,1,0.0,1,63,2018-02-21,1.2,13
Bacterial Vaginosis ðºð¸,16,1.5745845086446661,0.6931471805599453,1.5040773967762742,500,1,0.0,4,63,2017-11-01,1.1,8
Bacterial Vaginosis Symptoms & Treatment,21,1.5757799197469833,0.0,2.272125885509337,500,1,0.0,1,72,2018-01-18,1.1,15
Hilverda De Boer B.V. App,27,1.5844966004301002,1.791759469228055,2.995732273553991,500,1,0.0,1,97,2018-02-02,2.5.0,15
BV Forest,5,1.5876671643748352,0.0,1.3609765531356006,100,1,0.0,1,22,2018-05-09,2.1.18,20
BV Aventure,31,1.5676173393433348,0.0,1.791759469228055,100,1,0.0,1,111,2016-07-22,1.3.6,13
BV Link,5,1.604345095926431,2.3978952727983707,1.33500106673234,100,1,0.0,1,22,2018-04-11,1.3.0,17
Bacterial Vaginosis Treatment,21,1.5749662184710167,0.0,1.4816045409242156,50,1,0.0,1,72,2018-06-25,1.0,13
BV Bombers,29,1.569207179900949,0.0,2.5649493574615367,100,1,0.0,1,103,2017-01-31,7.1.5,13
BV MAAp,5,1.6036740184433853,2.302585092994046,1.6486586255873816,100,1,0.0,1,22,2015-12-04,1.1.3,17
BV Taxi - Driver,20,1.582010838242668,0.6931471805599453,2.3978952727983707,10,1,0.0,1,71,2018-01-17,2.19.20180117,17
van Gennip Textiles BV,19,1.5825419606521358,0.6931471805599453,1.6094379124341003,100,1,0.0,1,68,2018-06-28,1.1.5,17
bacterial vaginosis,21,1.5689578876696058,0.0,1.5260563034950494,10,1,0.0,4,72,2018-03-26,1.0,13
PIO bv App,5,1.5950829689913708,1.0986122886681096,4.59511985013459,10,1,0.0,1,22,2018-08-01,2.6.0,17
BV Rando,31,1.5675875439740252,0.0,1.5260563034950494,100,1,0.0,1,111,2016-07-22,1.2.4,13
Kovax Europe B.V.,5,1.6076325626383858,2.8903717578961645,4.574710978503383,500,1,0.0,1,22,2017-09-10,24.0.11,15
DHV accountancy BV,5,1.5852456939956419,0.0,2.3978952727983707,10,1,0.0,1,22,2016-04-21,1.0,13
BV Frankfurt inside,29,1.5819268973481009,1.3862943611198906,1.7578579175523736,50,1,0.0,1,103,2018-06-21,1.5,20
BV Teknisk App,5,1.585099993657543,0.0,1.0986122886681096,50,1,0.0,1,22,2016-01-15,4.1.2099,13
BV Productions,5,1.5851265037340028,0.0,1.33500106673234,1,1,0.0,1,22,2016-10-25,1.0.1,13
PIO bv Transport App,5,1.5869095917563265,0.0,4.304065093204169,5,1,0.0,1,22,2018-03-22,1.0.0,17
Home Remedies for Bacterial Infections,16,1.5751195183501876,0.0,1.6863989535702286,50,1,0.0,1,63,2018-04-19,1.0,7
Learn SAP BW,4,1.5940784668398016,1.0986122886681096,3.044522437723423,500,1,0.0,1,19,2018-02-13,1.1,13
BW SmartLife,30,1.5696100159779118,0.0,2.2823823856765264,100,1,0.0,1,109,2017-12-05,1.1.8,17
Learn SAP BW on HANA,4,1.5858922596794978,0.0,2.639057329615259,500,1,0.0,1,19,2018-02-13,1.1,13
Analog BW - Camera filter effect foto film retouch,25,1.5835885689382043,1.0986122886681096,2.8903717578961645,100,1,0.0,1,82,2018-05-23,1.1,20
BW Ultra,26,1.5725914303970456,0.0,3.2188758248682006,10,1,0.0,1,83,2018-07-03,1.0,13
BW-IVMS,26,1.5740047329406412,0.0,2.8903717578961645,100,1,0.0,1,83,2018-07-26,12.0.18071400,17
IP address BW,26,1.585579400334276,2.0794415416798357,1.0296194171811583,500,1,0.0,1,83,2014-11-20,1.0,7
BW Switch,15,1.5917369154680676,0.6931471805599453,2.639057329615259,10,1,0.0,1,6,2018-04-16,1.25,17
Tutorials for SAP BW Offline,12,1.586622053361884,0.6931471805599453,2.833213344056216,100,1,0.0,1,39,2017-12-21,1.0,13
BW Fuhlenbrock,29,1.5825445199409107,1.6094379124341003,2.2192034840549946,100,1,0.0,1,103,2017-09-27,4.2.0,17
BW eServices,5,1.5921016148348264,0.6931471805599453,1.5686159179138452,10,1,0.0,1,22,2018-06-05,1.0,18
BW t&t,26,1.5819327368635958,1.0986122886681096,0.9932517730102834,10,1,0.0,1,83,2016-12-15,1.0,17
EBook For SAP BW ON HANA Learning Free,12,1.5814370051743902,0.0,2.3978952727983707,50,1,0.0,1,39,2018-04-02,1.0.1,13
Bx-WiFi-GI,32,1.5684616135765472,0.0,3.091042453358316,100,1,0.0,1,115,2017-08-15,1.3.6,17
BX Thailand - Crypto Tracking & Analyse Bitcoin,13,1.587304563349612,1.0986122886681096,3.5553480614894135,100,1,0.0,1,61,2018-03-10,1.7,15
Bx Access 4d,30,1.5731595596629655,0.6931471805599453,1.0647107369924282,100,1,0.0,1,109,2016-04-29,2.2.1,13
bX Thailand Simple Market Price and Alert,13,1.5970279214214687,2.1972245773362196,1.5040773967762742,1000,1,0.0,1,61,2018-07-29,2.5.2,20
QR & Barcode Scanner BX PRO,30,1.5817979979928474,1.6094379124341003,1.3862943611198906,1000,1,0.0,1,109,2017-10-30,1.0,18
CSHS BX,12,1.584036043150013,0.0,2.9444389791664403,100,1,0.0,1,39,2018-04-17,1.0.5.170418-cardspl,20
Kick Axe Bx,16,1.577367148524577,0.0,2.33214389523559,1,1,0.0,1,63,2017-06-07,1.0.1,13
C3-C4-PÄ°CASSO-ELYSEE RACÄ°NG,15,1.604297305971065,2.5649493574615367,3.8918202981106265,1000,1,0.0,1,6,2017-02-12,"1,01",13
Driving Cars Simulator Citroen,15,1.587145303364149,1.3862943611198906,3.912023005428146,100,1,0.0,1,89,2018-04-05,1.0,20
B.Z. Live-Ticker,22,1.6112634213842716,4.74493212836325,2.1633230256605382,10000,1,0.0,1,76,2018-05-25,1.6,18
BZ Bingo,12,1.585637190561411,0.6931471805599453,2.8903717578961645,100,1,0.0,1,52,2018-04-03,1.3,15
