App,Category,Rating,Reviews,Size(Megabyte),Installs+,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Bm,12,,0.6931471805599453,0.9932517730102834,100,1,0.0,1,84,2016-09-21,1.0,15
Myjob@BM,28,,0.6931471805599453,2.606453123041996,100,1,0.0,4,102,2018-06-13,1.16.21,17
MOD Black for BM,4,,1.0986122886681096,2.174751721484161,100,1,0.0,1,19,2017-07-31,1.0,13
TuenMun BM,30,,1.9459101490553132,3.8712010109078907,1000,1,0.0,1,109,2017-05-17,1.2,15
bm-Events,28,,0.0,2.2082744135228043,10,1,0.0,4,102,2016-11-01,1.1.1,20
BM CRM,27,,0.0,2.3978952727983707,5,1,0.0,1,97,2017-10-31,1.0,17
iFORA BM,21,,1.3862943611198906,2.3978952727983707,100,1,0.0,1,72,2018-04-09,1.0.8,19
postit.bm,27,,0.6931471805599453,2.833213344056216,500,1,0.0,1,97,2018-03-14,2.53,17
orderin.bm,14,,0.0,2.606453123041996,1,1,0.0,1,62,2018-08-01,Varies with device,32
BM Assets,13,,1.9459101490553132,2.388762789235098,500,1,0.0,1,61,2016-10-25,1.1,9
BM Interventi,26,,1.0986122886681096,3.1354942159291497,10,1,0.0,1,83,2018-05-04,1.4.0,19
BM Tahmin: Ãcretsiz Ä°ddaa Tahminleri,29,,2.0794415416798357,1.0647107369924282,500,1,0.0,1,103,2017-12-11,1.3,15
RIV-BM FPV,12,,0.0,3.295836866004329,10,1,0.0,1,52,2017-08-12,1.0.1,7
PÃ¥ sporet ABC (BM),12,,1.0986122886681096,3.367295829986474,1000,1,0.0,1,46,2016-12-21,v1.2,13
BAMMS for BM 1Park,26,,2.0794415416798357,2.3978952727983707,50,1,0.0,1,83,2018-07-19,1.3.2,17
Anime Mod for BM,4,,0.0,2.1972245773362196,100,1,0.0,1,19,2017-07-28,1.0,13
Radio BN,12,,3.9889840465642745,1.6486586255873816,5000,1,0.0,1,52,2018-01-12,1.0.3,20
BN PERKSâ¢,19,,0.0,2.772588722239781,100,1,0.0,1,68,2018-06-02,2.13,15
Sam.BN Pro,30,,2.4849066497880004,1.0986122886681096,10,2,0.99,1,109,2015-03-27,1.0.0,15
2017 BN SM Sales Conference,5,,1.0986122886681096,2.3978952727983707,100,1,0.0,4,22,2017-09-28,v2.7.11.6,17
BN Inscript Improved Input keyboard,26,,0.0,1.9740810260220096,10,1,0.0,1,83,2017-12-07,1.0,8
BN Pro Battery Level-White,18,,3.091042453358316,0.17840765747281828,5000,1,0.0,1,67,2017-02-05,2.3.2,2
BN MALLORCA Radio,7,,3.1780538303479458,2.639057329615259,1000,1,0.0,1,36,2017-11-29,2.0.14.4,8
BN Habitat - Property Experts - Buy | Sell | Rent,5,,0.0,2.2925347571405443,50,1,0.0,1,22,2017-10-04,1.8,17
Sam.BN,30,,4.430816798843313,1.0986122886681096,1000,1,0.0,1,109,2015-03-27,1.0.0,15
BN DB1 App,26,,1.0986122886681096,3.5553480614894135,50,1,0.0,1,83,2017-12-04,1.2,15
BN Inscript Improved Keyboard,26,,0.0,2.1400661634962708,10,1,0.0,1,83,2017-11-06,1.0,8
Sic Bo,15,,0.6931471805599453,2.4849066497880004,100,2,1.99,4,23,2013-08-27,1.0.0,7
Dr.Dice - Sic bo analyzer,12,,1.0986122886681096,2.2512917986064953,10,2,46.99,1,52,2016-11-05,1.0,15
Bo's Matching Game,12,,1.3862943611198906,2.995732273553991,1000,2,0.99,1,41,2017-12-28,1.4,15
Socle Commun BO du 23-04-2015,18,,1.6094379124341003,1.7404661748405044,100,2,0.99,1,67,2016-08-08,0.0.1,17
Bee.Bo,19,,2.4849066497880004,3.1780538303479458,1000,1,0.0,1,68,2017-04-13,1.2.9,17
Monitor My BP,16,,0.0,1.7227665977411035,50,2,5.99,1,63,2016-11-26,2.0.1,13
Free Blood Pressure,21,,2.0794415416798357,1.9021075263969205,5000,1,0.0,1,72,2016-10-13,3.0.0,15
BP Service,5,,0.0,3.295836866004329,100,1,0.0,1,22,2018-01-17,Rocksteady 1.3,17
Compas BP Store,27,,0.0,1.252762968495368,10,1,0.0,1,97,2017-12-21,1.0.3,20
BP Assist,30,,0.0,2.341805806147327,100,1,0.0,1,109,2018-07-03,4.4.14.4487,15
BP Fitness Lead Scanner,11,,0.0,2.0412203288596382,1,2,109.99,1,59,2017-08-23,0.0.1,17
BQ Partners,7,,0.0,2.606453123041996,1000,1,0.0,1,36,2018-07-27,Varies with device,32
gardening ideas flower diy,17,,0.0,1.8870696490323797,100,1,0.0,1,66,2017-05-29,1.0,8
Add-On: bq (c),26,,2.8903717578961645,0.7884573603642702,1000,1,0.0,1,83,2015-05-19,10.0.3086,13
BQ LlicÃ¨ncia,29,,2.9444389791664403,2.606453123041996,5000,1,0.0,1,103,2016-01-30,Varies with device,13
Wherever BQ,31,,2.0794415416798357,2.9444389791664403,50,1,0.0,4,111,2017-09-05,5.63.0,15
Add-On: bq (b),26,,2.302585092994046,0.7884573603642702,1000,1,0.0,1,83,2015-05-19,10.0.3086,13
bq magazine,22,,1.0986122886681096,2.2823823856765264,50,1,0.0,1,76,2018-07-19,7.2.2,17
Bill Miller Bar-B-Q Store Ops,5,,0.0,1.252762968495368,100,1,0.0,1,22,2018-06-19,1.3,20
Bar BQ Tonight Dublin,19,,0.0,3.1354942159291497,50,1,0.0,1,68,2018-05-20,1.1.9371,15
Theme for Android 7.0,24,,0.0,2.606453123041996,5000,1,0.0,1,81,2017-10-18,Varies with device,32
Jimbo's Pit Bar B-Q,14,,1.3862943611198906,2.5649493574615367,100,1,0.0,1,62,2016-11-28,2.6.003,13
Miller's Bar B-Q,14,,0.0,2.5649493574615367,50,1,0.0,1,62,2016-11-30,2.6.003,13
BAR-B-Q Recipes,14,,0.0,1.5260563034950494,100,1,0.0,1,62,2018-01-30,1.0,13
Bar BQ Night Middlesbrough,27,,0.0,2.995732273553991,100,1,0.0,4,97,2018-07-02,5.13.1,17
BQ Wings,14,,0.6931471805599453,2.639057329615259,50,1,0.0,1,62,2018-07-17,2.7.0,17
Bible Quizzer - The App for Bible Quizzers,12,,0.0,3.5263605246161616,100,1,0.0,1,39,2018-08-02,30.0,18
Texas Bar-B-Q Rewards,14,,0.0,2.70805020110221,5,1,0.0,1,62,2018-03-28,2.0.24,17
4-T's Bar-BQ & Catering,27,,0.0,0.21293537472168594,10,1,0.0,1,97,2017-01-16,1.0.1,17
"Zetup, print in one click",30,,3.713572066704308,3.2188758248682006,1000,1,0.0,1,109,2018-01-26,1.11.6,25
Br video editing,12,,0.6931471805599453,3.5553480614894135,100,1,0.0,1,52,2017-09-01,1.0,17
Tv Br News,12,,1.6094379124341003,0.4419025043105954,100,1,0.0,1,52,2018-01-10,1.4,8
cronometra-br,26,,0.0,1.8562979903656263,0,2,154.99,1,83,2017-11-24,1.0.0,17
TÃ¡xi Nacional BR,20,,4.48863636973214,2.312535423847214,5000,1,0.0,1,71,2018-08-02,3.46.5,15
BR Classified,5,,0.0,3.367295829986474,50,1,0.0,1,22,2017-08-30,1.0,18
Top BR Chaya Songs,12,,0.0,1.5686159179138452,10,1,0.0,1,52,2018-05-18,1.0,15
Cube BR LWP simple,24,,2.995732273553991,0.18329764276701008,1000,1,0.0,1,81,2016-11-25,1.5.2,5
Mu Elite BR,5,,3.4339872044851463,4.543294782270004,100,1,0.0,2,22,2018-07-16,3.0.By.EliteMu,8
Loteria BR,12,,0.0,1.0296194171811583,50,1,0.0,1,52,2017-05-17,1.0.6,13
Vidroid.com.br,22,,3.912023005428146,2.3978952727983707,5000,1,0.0,1,76,2017-11-25,8.0,13
CINE BR,32,,3.1780538303479458,2.1400661634962708,1000,1,0.0,1,115,2018-03-29,1,18
B R COACHINGS,12,,0.6931471805599453,2.322387720290225,10,1,0.0,1,39,2018-07-12,1.0,20
B. R. Ambedkar Jayanti SMS,24,,0.0,1.3862943611198906,500,1,0.0,1,81,2018-03-19,1.2,15
BS Match Maker Premium,30,,1.3862943611198906,0.27118939092378447,10,2,0.99,1,109,2018-07-10,1.11.2,25
BS Films,12,,0.6931471805599453,3.2188758248682006,100,1,0.0,1,52,2017-12-12,2.0.0,19
BS Tractor,15,,1.3862943611198906,3.6109179126442243,100,1,0.0,1,89,2017-12-06,1.0,17
BibApp TU BS,12,,2.833213344056216,1.5040773967762742,1000,1,0.0,1,39,2014-12-15,2.0.0,13
BS Chopper,15,,0.0,3.7376696182833684,100,1,0.0,1,89,2017-10-05,1.0,17
ATC Unico BS,7,,2.3978952727983707,1.840549633397487,500,1,0.0,1,36,2015-10-16,0.12,17
Revista BS,22,,2.3978952727983707,2.995732273553991,100,1,0.0,1,76,2017-01-13,0.0.5,17
BS Where Am I,30,,2.302585092994046,1.33500106673234,50,1,0.0,1,109,2018-07-05,2.3,8
BS TRACK CLIENT,30,,0.0,0.17102755017519575,10,1,0.0,1,109,2017-08-13,1.1,1
Kiosko BS,22,,4.02535169073515,3.1354942159291497,1000,1,0.0,1,76,2017-05-12,2.0,13
BS Detector - Diss 'n' Gauges,12,,0.0,0.600080575807836,50,2,1.49,1,52,2013-02-22,1.3,7
Corporate B.S. Generator,5,,0.0,2.066862759472976,10,1,0.0,1,22,2017-11-20,1.00,10
BT App,22,,3.2188758248682006,2.70805020110221,1000,1,0.0,1,76,2018-07-19,1.0.124,18
ProGrade BT,30,,0.0,3.8501476017100584,500,1,0.0,1,109,2018-04-27,1.0.2,19
BT Satmeter,30,,0.0,1.2237754316221157,100,1,0.0,1,109,2018-04-12,V2.3,19
BT (Usage Interne),18,,1.3862943611198906,2.995732273553991,100,1,0.0,1,67,2017-08-17,1.1,8
BT Position Sender - Bluetooth Position Sender,30,,0.0,1.3609765531356006,10,1,0.0,1,109,2018-07-03,1.2.0,20
BT Master,12,,0.0,0.19622189374794535,100,1,0.0,1,39,2016-11-06,,2
OSRAM BT Control,30,,1.0986122886681096,3.7612001156935624,1000,1,0.0,1,109,2017-12-15,1.0.5,20
Vipè§é¢åè´¹ç-BTç£åæç´¢,30,,3.044522437723423,2.186051276738094,1000,1,0.0,1,109,2018-06-08,1.2,13
BT Speed,29,,1.3862943611198906,0.6553317295631276,10,2,4.8,1,103,2015-05-21,1.0.1,15
USB BT Wi-Fi Color Terminal Modem,30,,0.0,2.1162555148025524,5,2,8.99,1,109,2018-02-09,5.3,12
BU Bookstore,27,,1.0986122886681096,2.151762203259462,1000,1,0.0,1,97,2018-03-19,3.0.2,17
BU Dental GoGoldman,31,,0.0,2.9444389791664403,100,1,0.0,1,111,2017-09-01,1.2,20
Bu Hangi Uygulama ?,12,,0.6931471805599453,3.2188758248682006,10,1,0.0,1,84,2018-03-06,3.2.6z,15
BU Questrom Launch,31,,1.3862943611198906,2.3978952727983707,100,1,0.0,1,111,2015-07-17,1.0.4,10
BU School of Public Health,31,,0.0,3.4011973816621555,10,1,0.0,1,111,2018-05-20,1.4,20
On a Bu Pour Vous OBPV,19,,0.0,1.8562979903656263,10,1,0.0,4,68,2018-02-06,3.0,17
BU Beauty Rooms,3,,0.6931471805599453,1.9459101490553132,50,1,0.0,1,14,2017-02-17,1.0,20
Bu Hangi Firma?,12,,2.1972245773362196,3.295836866004329,100,1,0.0,1,114,2017-12-10,3.3.6z,15
Bu Hangi ÃnlÃ¼?,15,,0.6931471805599453,2.995732273553991,10,1,0.0,1,113,2018-06-09,3.3.7z,15
Bu Nedir ?,15,,0.0,3.5263605246161616,50,1,0.0,1,113,2018-04-15,3.1.6z,15
Kim Bu Youtuber?,12,,2.4849066497880004,2.322387720290225,1000,1,0.0,1,84,2017-09-09,1.0,13
BU HANGÄ° ÅARKI ? - 2018,15,,1.6094379124341003,3.367295829986474,100,1,0.0,1,113,2018-06-02,3.1.7z,15
BU Alsace,4,,1.3862943611198906,1.6094379124341003,100,1,0.0,1,19,2017-10-03,3.1.1,8
Bu Hangi Oyun ?,15,,1.0986122886681096,3.295836866004329,50,1,0.0,1,119,2018-03-11,3.1.6z,15
Bu Hangi Youtuber ?,15,,3.4657359027997265,3.295836866004329,1000,1,0.0,1,113,2017-08-31,3.2.2dk,15
Nedir Bu ?,15,,0.0,3.5263605246161616,10,1,0.0,1,113,2018-03-18,3.1.6z,15
Bu Hangi Film ?,12,,1.3862943611198906,3.258096538021482,100,1,0.0,1,84,2017-08-31,3.2.2dk,15
Khrifa Hla Bu (Solfa),4,,0.0,3.8066624897703196,10,1,0.0,1,19,2018-07-08,1.0,5
Bu Hangi Dizi ?,15,,2.70805020110221,2.995732273553991,1000,1,0.0,1,113,2018-05-04,3.1.7z,15
Bacterial Vaginosis,16,,0.6931471805599453,1.7749523509116738,100,1,0.0,1,63,2018-02-21,1.2,13
Bacterial Vaginosis ðºð¸,16,,0.6931471805599453,1.5040773967762742,500,1,0.0,4,63,2017-11-01,1.1,8
Bacterial Vaginosis Symptoms & Treatment,21,,0.0,2.272125885509337,500,1,0.0,1,72,2018-01-18,1.1,15
Hilverda De Boer B.V. App,27,,1.791759469228055,2.995732273553991,500,1,0.0,1,97,2018-02-02,2.5.0,15
BV Forest,5,,0.0,1.3609765531356006,100,1,0.0,1,22,2018-05-09,2.1.18,20
BV Aventure,31,,0.0,1.791759469228055,100,1,0.0,1,111,2016-07-22,1.3.6,13
BV Link,5,,2.3978952727983707,1.33500106673234,100,1,0.0,1,22,2018-04-11,1.3.0,17
Bacterial Vaginosis Treatment,21,,0.0,1.4816045409242156,50,1,0.0,1,72,2018-06-25,1.0,13
BV Bombers,29,,0.0,2.5649493574615367,100,1,0.0,1,103,2017-01-31,7.1.5,13
BV MAAp,5,,2.302585092994046,1.6486586255873816,100,1,0.0,1,22,2015-12-04,1.1.3,17
BV Taxi - Driver,20,,0.6931471805599453,2.3978952727983707,10,1,0.0,1,71,2018-01-17,2.19.20180117,17
van Gennip Textiles BV,19,,0.6931471805599453,1.6094379124341003,100,1,0.0,1,68,2018-06-28,1.1.5,17
bacterial vaginosis,21,,0.0,1.5260563034950494,10,1,0.0,4,72,2018-03-26,1.0,13
PIO bv App,5,,1.0986122886681096,4.59511985013459,10,1,0.0,1,22,2018-08-01,2.6.0,17
BV Rando,31,,0.0,1.5260563034950494,100,1,0.0,1,111,2016-07-22,1.2.4,13
Kovax Europe B.V.,5,,2.8903717578961645,4.574710978503383,500,1,0.0,1,22,2017-09-10,24.0.11,15
DHV accountancy BV,5,,0.0,2.3978952727983707,10,1,0.0,1,22,2016-04-21,1.0,13
BV Frankfurt inside,29,,1.3862943611198906,1.7578579175523736,50,1,0.0,1,103,2018-06-21,1.5,20
BV Teknisk App,5,,0.0,1.0986122886681096,50,1,0.0,1,22,2016-01-15,4.1.2099,13
BV Productions,5,,0.0,1.33500106673234,1,1,0.0,1,22,2016-10-25,1.0.1,13
PIO bv Transport App,5,,0.0,4.304065093204169,5,1,0.0,1,22,2018-03-22,1.0.0,17
Home Remedies for Bacterial Infections,16,,0.0,1.6863989535702286,50,1,0.0,1,63,2018-04-19,1.0,7
Learn SAP BW,4,,1.0986122886681096,3.044522437723423,500,1,0.0,1,19,2018-02-13,1.1,13
BW SmartLife,30,,0.0,2.2823823856765264,100,1,0.0,1,109,2017-12-05,1.1.8,17
Learn SAP BW on HANA,4,,0.0,2.639057329615259,500,1,0.0,1,19,2018-02-13,1.1,13
Analog BW - Camera filter effect foto film retouch,25,,1.0986122886681096,2.8903717578961645,100,1,0.0,1,82,2018-05-23,1.1,20
BW Ultra,26,,0.0,3.2188758248682006,10,1,0.0,1,83,2018-07-03,1.0,13
BW-IVMS,26,,0.0,2.8903717578961645,100,1,0.0,1,83,2018-07-26,12.0.18071400,17
IP address BW,26,,2.0794415416798357,1.0296194171811583,500,1,0.0,1,83,2014-11-20,1.0,7
BW Switch,15,,0.6931471805599453,2.639057329615259,10,1,0.0,1,6,2018-04-16,1.25,17
Tutorials for SAP BW Offline,12,,0.6931471805599453,2.833213344056216,100,1,0.0,1,39,2017-12-21,1.0,13
BW Fuhlenbrock,29,,1.6094379124341003,2.2192034840549946,100,1,0.0,1,103,2017-09-27,4.2.0,17
BW eServices,5,,0.6931471805599453,1.5686159179138452,10,1,0.0,1,22,2018-06-05,1.0,18
BW t&t,26,,1.0986122886681096,0.9932517730102834,10,1,0.0,1,83,2016-12-15,1.0,17
EBook For SAP BW ON HANA Learning Free,12,,0.0,2.3978952727983707,50,1,0.0,1,39,2018-04-02,1.0.1,13
Bx-WiFi-GI,32,,0.0,3.091042453358316,100,1,0.0,1,115,2017-08-15,1.3.6,17
BX Thailand - Crypto Tracking & Analyse Bitcoin,13,,1.0986122886681096,3.5553480614894135,100,1,0.0,1,61,2018-03-10,1.7,15
Bx Access 4d,30,,0.6931471805599453,1.0647107369924282,100,1,0.0,1,109,2016-04-29,2.2.1,13
bX Thailand Simple Market Price and Alert,13,,2.1972245773362196,1.5040773967762742,1000,1,0.0,1,61,2018-07-29,2.5.2,20
QR & Barcode Scanner BX PRO,30,,1.6094379124341003,1.3862943611198906,1000,1,0.0,1,109,2017-10-30,1.0,18
CSHS BX,12,,0.0,2.9444389791664403,100,1,0.0,1,39,2018-04-17,1.0.5.170418-cardspl,20
Kick Axe Bx,16,,0.0,2.33214389523559,1,1,0.0,1,63,2017-06-07,1.0.1,13
C3-C4-PÄ°CASSO-ELYSEE RACÄ°NG,15,,2.5649493574615367,3.8918202981106265,1000,1,0.0,1,6,2017-02-12,"1,01",13
Driving Cars Simulator Citroen,15,,1.3862943611198906,3.912023005428146,100,1,0.0,1,89,2018-04-05,1.0,20
B.Z. Live-Ticker,22,,4.74493212836325,2.1633230256605382,10000,1,0.0,1,76,2018-05-25,1.6,18
BZ Bingo,12,,0.6931471805599453,2.8903717578961645,100,1,0.0,1,52,2018-04-03,1.3,15
BZ Berner Zeitung E-Paper,22,,1.6094379124341003,2.606453123041996,1000,1,0.0,1,76,2018-07-30,5.1.1,17
Dragon B.Z Wallpapers,24,,0.0,1.5686159179138452,10,1,0.0,1,81,2018-05-06,2.1,15
BZ Langenthaler Tagblatt E-Paper,22,,0.0,2.606453123041996,10,1,0.0,1,76,2018-07-30,5.1.1,17
BZ Delivery,27,,0.6931471805599453,1.9740810260220096,500,1,0.0,1,97,2018-01-15,1.1.0,15
Dragon BZ Wallpapers HD,24,,1.791759469228055,2.8903717578961645,1000,1,0.0,1,81,2018-04-04,1.11,13
BZ Dealer,26,,1.791759469228055,1.7227665977411035,500,1,0.0,1,83,2017-10-31,1.0.3,15
BZ-Digital,22,,1.6094379124341003,3.6109179126442243,100,1,0.0,1,76,2018-03-05,2.4.1,20
BZ Berner OberlÃ¤nder,22,,4.174387269895637,2.2512917986064953,1000,1,0.0,1,76,2018-08-03,7.5.9.1,17
bz Basel E-Paper,22,,4.290459441148391,3.258096538021482,5000,1,0.0,1,76,2017-08-24,5.1.4,20
BZ Langenthaler Tagblatt,32,,3.1354942159291497,2.2512917986064953,1000,1,0.0,1,115,2018-08-03,7.5.9.1,17
Animal Hunting: Sniper Shooting,15,,0.0,3.8918202981106265,50,1,0.0,4,0,2018-07-06,1.0,13
WISE- MOBILE PORTAL,30,,1.3862943611198906,0.6931471805599453,500,1,0.0,1,109,2015-07-30,1.0.0.4,7
iBiznes24 mobile,13,,3.6635616461296463,2.341805806147327,5000,1,0.0,1,61,2018-06-30,1.8.1,20
CA Mobile Authenticator,5,,2.302585092994046,2.066862759472976,1000,1,0.0,1,22,2016-12-15,1.0.0,18
CA Latam Partners,5,,0.0,2.5649493574615367,10,1,0.0,1,22,2018-08-03,1.1.2,19
CA Technologies,12,,0.6931471805599453,4.59511985013459,100,1,0.0,1,84,2017-10-20,1.093,17
Patchcord.ca Inc. App Launcher,5,,0.0,1.547562508716013,10,1,0.0,1,22,2016-12-23,1.21,13
Register.ca Mobile,26,,0.0,0.7884573603642702,100,1,0.0,1,83,2016-08-19,2.0,25
CB SMART LIFE,30,,3.4339872044851463,2.302585092994046,500,1,0.0,1,109,2018-07-03,2.4.0,17
CB Martial Arts,16,,0.0,2.272125885509337,10,1,0.0,1,63,2018-05-15,1.1.7,17
C.B. Shop,27,,2.995732273553991,2.995732273553991,100,1,0.0,1,97,2017-05-09,1.0.1,15
CB NFC Pendant,16,,0.0,0.6374238578075427,50,1,0.0,1,63,2017-10-04,1.0.2,17
WRLP CB Repeater,12,,2.70805020110221,1.7749523509116738,1000,1,0.0,4,52,2018-07-21,1.1.11,5
Minwa HA ( C.B ),17,,0.0,1.791759469228055,50,1,0.0,1,66,2017-09-15,1.0.0,17
CB STARS,12,,0.6931471805599453,1.0296194171811583,10,1,0.0,1,39,2017-12-30,1.0,2
CB Mobile,5,,1.3862943611198906,1.2809338454620645,100,1,0.0,1,22,2018-04-26,10,13
CB TV,12,,1.0986122886681096,1.0647107369924282,100,1,0.0,4,105,2016-09-13,1.0.0,15
CB SmartCAR Monitor,30,,0.6931471805599453,0.4067663444661362,10,1,0.0,1,109,2017-07-20,4.0,19
CB Mobile GA,13,,0.6931471805599453,2.5649493574615367,100,1,0.0,1,61,2017-11-21,1.9.1,17
CÃ¡diz CB Gades,29,,0.6931471805599453,1.5686159179138452,10,1,0.0,1,103,2018-08-05,opciÃÂ³n de cerrar,17
CB Land,5,,0.0,2.0014800002101243,100,1,0.0,1,22,2018-03-13,6.3.5,17
APagri CD,26,,1.791759469228055,2.606453123041996,10,1,0.0,1,83,2018-05-26,Varies with device,32
Design innovation CD Cassette,19,,1.791759469228055,2.2300144001592104,500,1,0.0,1,68,2017-02-06,1.0,8
CD Events,5,,0.6931471805599453,2.3513752571634776,100,1,0.0,1,22,2015-03-27,0.9.0,9
PRIMATURE.CD,22,,1.9459101490553132,1.7578579175523736,100,1,0.0,1,76,2017-10-30,6.3.7.1,17
CD Roma's,5,,1.0986122886681096,2.0412203288596382,100,1,0.0,1,22,2015-06-04,2.00.0.3,15
INTERKINOIS.CD,22,,0.6931471805599453,0.9162907318741551,5,1,0.0,1,76,2018-06-09,1.0,15
CD Live - Club del Deportista,19,,2.1972245773362196,2.322387720290225,500,1,0.0,1,68,2018-06-12,4.1,17
Creative CD Letter Holder,19,,0.0,2.639057329615259,10,1,0.0,1,68,2017-11-15,7.1,13
CD View Lite,30,,1.0986122886681096,3.044522437723423,100,1,0.0,1,109,2018-02-02,1.0.180202,17
CD - Teach me ABC English L1,12,,1.0986122886681096,4.1588830833596715,500,1,0.0,1,39,2017-06-18,1.0.0,13
Best Design CD Ideas,19,,0.0,2.639057329615259,10,1,0.0,1,68,2018-04-18,1.0.0,15
CD Carpe Diem App,12,,2.8903717578961645,3.332204510175204,100,1,0.0,1,39,2018-07-18,2,17
CD JUANITO,29,,1.9459101490553132,2.833213344056216,500,1,0.0,1,103,2017-10-26,6.0,17
CD Music,18,,0.6931471805599453,1.1939224684724346,100,1,0.0,1,67,2018-03-30,1.0,20
DIY cd rom ideas,19,,1.791759469228055,2.5649493574615367,500,1,0.0,1,68,2016-10-17,1.0,9
Easy DIY CD Craft Ideas,1,,2.0794415416798357,1.8870696490323797,5000,1,0.0,1,9,2018-05-30,1.0,8
Kiosque CD,31,,0.0,3.1354942159291497,5,1,0.0,1,111,2018-06-18,4.6.2201,19
DIY Recycled CD Wall Art,19,,1.3862943611198906,2.186051276738094,1000,1,0.0,1,68,2016-12-14,1.0,8
CD View,30,,0.0,3.044522437723423,500,1,0.0,1,109,2018-02-06,1.0.180206,17
US 115th CD,31,,0.0,1.9021075263969205,5,1,0.0,1,111,2017-11-03,106,15
ÐÐ¸Ð»ÐµÑÑ ÐÐÐ CD 2019 PRO,2,,3.091042453358316,2.833213344056216,100,2,1.49,1,13,2018-07-27,1.49,13
STADE.CD,22,,0.0,0.9932517730102834,5,1,0.0,1,76,2018-06-09,1.0,15
OBJECTIFINFOS.CD,22,,1.0986122886681096,1.6486586255873816,50,1,0.0,1,76,2018-05-23,1.1,17
CD Padel Mora,29,,0.6931471805599453,2.1041341542702074,50,1,0.0,1,103,2018-06-14,7.3,13
Diligan CD VR,21,,0.6931471805599453,3.8501476017100584,50,1,0.0,1,72,2018-05-21,1.0,20
CD Supply,5,,0.0,2.70805020110221,5,1,0.0,3,22,2018-05-28,2.3.2,25
CE SmartApp.com,5,,0.0,3.7612001156935624,100,1,0.0,1,22,2018-03-16,102.0.875,18
ABAI CE Scanner,12,,0.0,1.667706820558076,1000,1,0.0,1,39,2018-01-23,1.3,17
C-E Federal Credit Union,13,,0.6931471805599453,1.33500106673234,500,1,0.0,1,61,2018-03-23,3.0.6,17
QUI EST CE ?,12,,2.0794415416798357,1.8562979903656263,1000,1,0.0,1,84,2015-10-11,1.0,7
AC CE BJT Actorial,12,,0.6931471805599453,0.8754687373538999,50,2,2.0,1,39,2015-09-27,2.4,2
NetApp CE,5,,0.0,3.091042453358316,100,1,0.0,1,22,2018-02-27,v6.6.0,25
CE-STRONG,12,,0.0,2.833213344056216,100,1,0.0,1,39,2016-06-17,1.0.4,13
Qu'est ce qui est jaune et qui attend ?,12,,2.3978952727983707,1.3862943611198906,500,1,0.0,1,52,2017-07-13,1.1 (j'sais pas),20
CE-SETRAM lâAppli,18,,0.0,1.2809338454620645,100,1,0.0,1,67,2017-12-05,1.1.8,15
CE KISIO,19,,0.6931471805599453,3.2188758248682006,100,1,0.0,1,68,2018-02-05,1.0.1,17
Ceasa CE,30,,0.0,1.6094379124341003,50,1,0.0,1,109,2018-06-13,1.0,13
CE Genius Nurses Edition,21,,0.0,1.8082887711792655,1,2,3.99,1,72,2018-06-01,1.5,15
CE HPJM 69,22,,1.0986122886681096,3.1354942159291497,50,1,0.0,1,76,2017-11-09,1.0,17
CE SODEXO PASS FRANCE,26,,0.0,3.091042453358316,50,1,0.0,1,83,2018-06-06,2.3,17
CE AH VLJ,31,,0.6931471805599453,2.9444389791664403,1000,1,0.0,1,111,2017-11-09,1.4,17
ACCEPT CE MARKING,26,,0.0,3.4339872044851463,10,1,0.0,1,83,2018-06-28,1.0,17
CE AR LOG,19,,0.0,3.1780538303479458,1,1,0.0,1,68,2018-07-11,1.0.1,17
CE Airbus,19,,0.0,2.606453123041996,100,1,0.0,1,68,2018-04-24,Varies with device,32
"FÃ¼hrerschein Klasse CE, LKW 2018",12,,4.060443010546419,2.606453123041996,1000,2,2.49,1,39,2018-04-09,4.2.0,32
CE Intelligence,5,,0.0,2.3978952727983707,5,1,0.0,1,22,2016-11-15,1.1,13
Themes DAF CF 85 Trucks,24,,1.0986122886681096,2.8903717578961645,100,1,0.0,4,81,2016-06-09,1.0,9
Team CF,19,,0.0,1.3862943611198906,100,1,0.0,1,68,2018-06-07,3.9.9.2,8
CF PD,13,,1.6094379124341003,1.308332819650179,100,1,0.0,1,61,2018-03-28,1.10,17
Themes DAF CF Trucks,24,,1.0986122886681096,2.772588722239781,100,1,0.0,4,81,2016-06-09,1.0,9
Squeezy CF,21,,0.0,0.8754687373538999,10,2,2.99,1,72,2017-04-26,1.2.11,13
Wallpapers DAF CF Trucks,24,,0.6931471805599453,2.639057329615259,100,1,0.0,4,81,2016-06-13,1.0,9
Wallpapers DAF CF 85 Trucks,24,,0.0,2.833213344056216,10,1,0.0,4,81,2017-04-29,1.0,17
Wallpapers Truck DAF CF,24,,2.995732273553991,2.4849066497880004,1000,1,0.0,1,81,2016-06-27,1.0,9
Themes DAF CF 85,24,,1.3862943611198906,2.70805020110221,100,1,0.0,4,81,2016-05-13,1.0,9
CF SPOT,16,,0.0,2.3702437414678603,100,1,0.0,1,63,2018-07-09,4.2.2,17
CF Talenti,16,,1.6094379124341003,2.174751721484161,100,1,0.0,1,63,2018-07-09,4.2.2,17
Villarreal CF Wallpapers 4 Fans,19,,1.0986122886681096,1.4350845252893227,50,1,0.0,1,68,2018-05-22,1.0,13
